PCA1,PCA2,PCA3,cluster,name,title,id
-0.001468804783070056,-0.01452429862120536,-0.01715402878688284,27,appropriations-and-apportionments-for-grant-programs,Appropriations and Apportionments for Grant Programs,4d5f54a3-b77d-4471-ac73-e2e5a3f1bc38
0.012041005646591454,-0.005640930317867222,-0.021749872765470486,27,emission-generation-resource-integrated-database-egrid2020,Emission & Generation Resource Integrated Database (eGRID),516cebf4-27c8-4b01-8d3a-b18b68ec0b0a
0.03214322247765187,0.014683352953045304,0.015129574202857678,27,epa-sole-source-aquifers3,EPA Sole Source Aquifers,c2a4c9ea-2f68-42f2-9a18-aedb81951f93
0.07282005166842193,-0.010321024023946882,0.028522649354995388,27,ejscreen-indexes-2023-public-release5,EJScreen Indexes--2023 Public Release,91790937-6187-4f9d-94bd-b81464f14a89
0.09770753087785691,-0.01886690869645982,0.025544722740517237,27,national-greenhouse-gas-emission-inventory-ev-ghg,National Greenhouse Gas Emission Inventory (EV-GHG),9eedb748-8ad1-404b-a1d4-3e7e2e835b87
-0.02483864925401345,-0.011009483540894434,-0.006624773059646013,27,consent-decrees,Consent Decrees,db0c9516-1c5f-4bb1-ac21-a15ea210a1a2
0.10130314694321083,-0.05146872694256527,0.03269543116358676,27,social-vulnerability-index-sovi-for-the-u-s-coastal-states-based-on-the-2010-census-tracts,Social Vulnerability Index (SoVI) for the U.S. Coastal States based on the 2010 Census Tracts,55cefa2b-a6a2-49e7-b9ba-4dc9df01728b
0.07767586833341712,-0.041236267683238695,-0.0031817353863250767,27,iclus-v2-1-1-population-projections5,ICLUS v2.1.1 population projections,02ebdb64-c296-4789-9464-8c823d1ac28e
-0.11656286464068645,0.08160570730387748,-0.04263277585079492,62,national-park-boundaries,National Park Boundaries,1d77d266-64f6-41db-99fa-881c7792e187
0.09029926374313678,-0.030449802063047537,0.0018207067439715667,27,noaa-next-generation-radar-nexrad-products2,NOAA NEXt-Generation RADar (NEXRAD) Products,86881f96-af0d-41b6-905e-12ab25e57080
0.04002678239983988,-0.03223849882521905,-0.02289116273307408,27,the-national-artificial-intelligence-research-and-development-strategic-plan-2019-update,The National Artificial Intelligence Research and Development Strategic Plan: 2019 Update,e421a9ba-c499-4539-bd48-46ce089a637b
0.01057415148912929,-0.01198583847337115,-0.029382087080176537,27,national-survey-of-college-graduates,National Survey of College Graduates,5723ad86-c98a-4d92-9052-0d4a890bbe71
-0.08884377483364182,0.0249466038383769,-0.05640606575134123,27,nsf-award-search-web-api-3f6f4,NSF Award Search Web API,fff16e51-5b67-4b08-b483-2e35fee03a69
-0.28272289406472606,0.11153139078014254,0.36473221280960266,38,louisville-metro-ky-animal-services-citation-60070,Louisville Metro KY - Animal Services Citation,9f3c365e-03fc-43a2-a77b-1bfe6f5ebfb2
0.0635787083073999,-0.052763136545936506,-0.01071615381869951,27,higher-education-research-and-development-375f3,Higher Education Research and Development,2689e932-7d1f-4a00-90cb-b0252eddc5a2
-0.029244673938020656,-0.024280972297546524,-0.0300825494739514,27,nist-sematech-e-handbook-of-statistical-methods-nist-handbook-151-d8b6f,NIST/SEMATECH e-Handbook of Statistical Methods (NIST Handbook 151),1423c7d8-c0f0-4506-8ce2-19bdb1f93d2d
-0.13743071459683678,0.034324371588392,-0.06137708286325719,27,nsf-average-dwell-time-by-nsf-and-directorate-fy-2004-fy-2015-447d4,NSF Average Dwell Time by NSF and Directorate,9ebaa839-2c8a-408c-b47c-95b109695836
-0.30873957033254434,0.11443895921186183,0.29397217315567864,21,louisville-metro-ky-animal-services-activity-log-dd99d,Louisville Metro KY - Animal Services Activity Log,fd405274-4a75-4950-a959-19faaf0d7dcb
-0.09893411846187197,0.0010353566826325602,-0.0860722667578905,27,renewable-and-alternative-fuels-data-and-statistics,Renewable and Alternative Fuels Data and Statistics,58fd0e3a-2503-4952-88d3-fbe88f5e3b34
0.04807419517578401,-0.029869432815446784,0.003992643724840234,27,2024-annual-technology-baseline-atb-cost-and-performance-data-for-electricity-generation-t,2024 Annual Technology Baseline (ATB) Cost and Performance Data for Electricity Generation Technologies,7d84eb62-36a0-4e81-bd4e-59e4a7e8e07d
-0.06422597025537798,0.023398450144790296,-0.06233197875450802,27,triframe-mount-structural-performance-period-a,TriFrame Mount Structural Performance - Period A,4ce9a5d0-0034-499e-9b04-aa7b9abdfa89
-0.16284503430118066,0.04139440761125695,-0.09097310194610536,27,malawi-compact-infrastructure-development,Malawi Compact - Infrastructure Development,1203f6e6-9255-40b0-a401-74c848a1388f
0.002871363687682408,0.0002971587254018408,-0.05047240570628174,27,sswp-recreation-resources-084b7,SSWP Recreation Resources,1346a074-bc06-4944-9be7-234b60978ccd
0.06579443506568365,-0.04863417452469303,-0.0097459877880246,27,geologic-map-of-the-talkeetna-mountains-c-4-quadrangle-and-adjoining-areas-central-alaska1,"Geologic map of the Talkeetna Mountains C-4 Quadrangle and adjoining areas, central Alaska",5e54bcda-327f-4e99-9937-0ed6ee0f4d0e
0.03498544686365038,-0.029350339879188485,-0.04135793961087112,27,lifecycle-assessment-analysis-lca,Lifecycle Assessment/Analysis (LCA),6ce1fc5d-5e50-494f-a317-759ace5c9960
-0.15695066043952027,0.03520492098540965,-0.09396106148589407,27,indonesia-compact-green-prosperity-on-grid-renewable-energy-grant-portfolio,Indonesia Compact - Green Prosperity: On Grid Renewable Energy Grant Portfolio,cce9febd-5f8d-4478-8d0c-0a8ad542a7ea
-0.004122028667100175,0.008196498088072629,-0.04957180800242196,27,dcp-tribal-resources-61c82,DCP Tribal Resources,5b1806c3-9145-495f-ab0b-3c75fda472c0
0.009979560612254322,0.02160751233617672,-0.022133972752558802,27,useeio-v2-0-1-411,USEEIO v2.0.1-411,b4453ca4-0411-4078-b671-6447a4ac7abc
0.028405912585353833,-0.005707157243355213,-0.015473975753505948,27,li-ion-battery-aging-datasets,Li-ion Battery Aging Datasets,c2bdc322-09d1-438c-8993-03cdc825601f
0.022310698844654364,-0.002734771896988876,-0.0061283827581544,27,runways1,Runways,d7abcbeb-374e-4f23-82d1-353b2c1c2b6e
0.1835033013728785,-0.08501935522677283,0.0569730932530055,1,u-s-general-soil-map-statsgo2,U.S. General Soil Map (STATSGO2),25a9b645-e19e-4c85-af3c-8d5b20d960f1
0.10040486837296411,-0.02190817841427539,0.031867852146340823,27,national-bridge-inventory,National Bridge Inventory,77e3bc2f-6c50-4ab1-89ba-1f9abafbde9a
0.21041941794724167,-0.10803138795660015,0.16124698330536635,89,118th-congressional-districts,118th Congressional Districts,66e967cc-ce77-4636-8fc9-d2b5d9309c70
-0.008797056746402234,0.00045460969182997506,-0.02678087881074755,27,amtrak-stations1,Amtrak Stations,a3e16f03-fcc4-4afc-829d-2af17bebf90f
-0.029451155851606646,-0.0003489390903284163,-0.021755576925645535,27,gps-roads,GPS Roads,ce9f55a4-dac0-4c8f-b69a-9239b6f33de0
0.1394484177166203,-0.046144330244658784,0.07893487432111342,27,national-parks2,National Parks,2176ce55-dcce-4ead-9d3b-e9db99608559
0.000772839508280651,-0.014161772375180818,-0.027305040945938826,27,supply-chain-greenhouse-gas-emission-factors-v1-2-by-naics-6,Supply Chain Greenhouse Gas Emission Factors v1.2 by NAICS-6,f5899dc6-c712-43ac-a368-f7f4feda20aa
0.09517424448521938,0.01705216656408059,0.023280047944835007,27,u-s-hourly-precipitation-data2,U.S. Hourly Precipitation Data,210ac9b4-6392-4a68-8eb7-19104956fca5
-0.0052442057657992305,-0.009753667379654758,-0.030882554421055402,27,supply-chain-greenhouse-gas-emission-factors-v1-3-by-naics-6,Supply Chain Greenhouse Gas Emission Factors v1.3 by NAICS-6,76295ca9-bb8b-42ba-806b-a18b38054ce2
0.04869721660074361,-0.010328087012114153,-0.005040027987327829,27,ipcc-ar4-ar5-and-ar6-20-100-and-500-year-gwps,"IPCC AR4, AR5, and AR6 20-, 100-, and 500-year GWPs",943a8774-2c92-4720-b2d0-36499d91d385
0.03409743387700624,-0.012386811439852239,0.005444843996027053,27,ncdc-storm-events-database2,NCDC Storm Events Database,47d89031-0d49-4ee4-b94f-221cca287d57
0.08693078240426065,-0.024731326540228995,-0.014214564202926938,27,u-s-daily-climate-normals-1981-20101,U.S. Daily Climate Normals (1981-2010),95310743-f7f7-487b-92cf-79fd41d7ed77
0.021785658504791135,-0.04882597956035661,-0.021233853722605004,27,u-s-food-imports,U.S. Food Imports,21376ed7-4c31-43af-858e-b2a84fc43075
0.08206797065954008,-0.003672832190470118,0.03548653368951481,27,electric-power-substations1,Electric Power Substations,da169724-ce38-4cc7-b511-e6e741ad0a65
0.020377253632776475,-0.018445978804010353,-0.017849832246661954,27,ngs-survey-control-map,NGS Survey Control Map,5f8520d9-0130-48ed-8e88-c4d386dd01d9
-0.2537970483153723,0.07572975702372542,0.23012104851695672,3,dc-public-employee-salary,DC Public Employee Salary,e8b72f75-d03e-43f7-b3da-c8ff54ef3993
-0.08647402221150412,0.004208051324562594,-0.0434071272758094,27,vehicle-fuel-type-count-by-zip-code,Vehicle Fuel Type Count by Zip Code,490d789c-0684-4987-8592-e6660016e3a6
-0.05669052145881886,0.02351486443901431,-0.044522609820103774,27,supply-chain-ghg-emission-factors-for-us-commodities-and-industries-v1-1-1,Supply Chain GHG Emission Factors for US Commodities and Industries v1.1.1,697a9e26-cc8e-4a36-943b-a7f8e854a0e4
0.046439645984142755,-0.03084924315499472,-0.005889351562444003,27,supply-chain-greenhouse-gas-emission-factors-for-us-industries-and-commodities,Supply Chain Greenhouse Gas Emission Factors for US Industries and Commodities,4705e015-b09e-414d-a17d-2709be6d80b3
-0.059356989381514846,0.029499741418134228,-0.05002969725390551,27,supply-chain-ghg-emission-factors-for-us-commodities-and-industries-v1-1,Supply Chain GHG Emission Factors for US Commodities and Industries v1.1,a9babc89-315e-4a3d-b27d-bbf462d4bdbf
0.006621942110303899,-0.02033299167708612,-0.026102626460988838,27,toxics-release-inventory-tri,Toxics Release Inventory (TRI),6327d845-f1d9-4158-a7c5-ba33f4b82364
-0.012199666526916206,-0.010898768775303897,-0.030235459672737382,27,spill-incidents,Spill Incidents,241e1d79-dd18-4f40-b1ce-7924fdb90146
-0.017380926158068178,0.017175082790438095,-0.061002174464197007,27,surface-temperature-salinity-and-dissolved-oxygen-data-collected-from-handheld-instruments-from,"Surface temperature, salinity and dissolved oxygen data collected from handheld instruments from multiple platforms in the northern Gulf of Mexico from June 14, 2010 to October 16, 2010 (NCEI Accession 0070786)",af95ea5d-e491-4d2f-bca5-a2c892ef88a5
0.041108839405650015,-0.03125214656480704,-0.007105225664797058,27,state-of-the-climate-monthly-overview-hurricanes-tropical-storms2,State of the Climate Monthly Overview - Hurricanes & Tropical Storms,101b5807-483e-4681-b7bd-0adbcb1b4260
0.04069305546540278,-0.051838073708596985,-0.04078426007367377,27,alaska-northern-fur-seal-adult-satellite-telemetry-data-2002-03-and-2009-101,"Alaska Northern Fur Seal Adult Satellite Telemetry Data, 2002/03 and 2009/10",48cddee9-65a0-4df9-ae78-434ae2d81f8b
0.07923899230433167,-0.0389010007657924,0.013734042682482744,27,state-of-the-climate-monthly-overview-national-wildfires1,State of the Climate Monthly Overview - National Wildfires,d424cc44-7225-4c28-9d01-3237c9e7ee2a
0.043920945926778907,-0.03162881448745521,-0.014358028918708451,27,state-of-the-climate-monthly-overview-national-tornadoes1,State of the Climate Monthly Overview - National Tornadoes,90665823-efd7-42d7-95bf-91bc1bf1f416
0.1047408886925368,-0.041546489122829364,0.001724503229791174,27,state-of-the-climate-global-hazards1,State of the Climate - Global Hazards,adfa08f2-7dbd-4865-9236-b4f2b4893907
0.0272574921411252,-0.02059894916543801,-0.04097960184955297,27,state-of-the-climate-monthly-overview-global-el-niao-southern-oscillation1,State of the Climate Monthly Overview - Global El Ni̱o/Southern Oscillation,169a64e7-d378-4c8a-905f-5d21ec43c441
0.05821251485948701,-0.031458101362990896,-0.026530031369050005,27,state-of-the-climate-global-analysis1,State of the Climate - Global Analysis,c085f26d-705a-4449-bf16-4544c0bed68d
0.10940039348370041,-0.04595451058905932,-0.011892765697641266,27,temperature-salinity-and-optical-characteristics-data-from-noaa-office-of-ocean-exploration-ope1,"Temperature, salinity, and optical characteristics data from NOAA Office of Ocean Exploration Operation Deep Scope cruise in the Gulf of Mexico, August 7-17, 2004 (NCEI Accession 0001965)",1e1ef43c-b139-40e5-9cbe-cfc97361dad2
0.07151159488689908,-0.046787256998281034,-0.01202044594983007,27,state-of-the-climate-monthly-overview-synoptic-discussion1,State of the Climate Monthly Overview - Synoptic Discussion,c106dbf2-48a1-4dfc-bf1c-5fd3aa4767a9
-0.27603498722541175,0.0989647052563887,0.1612978277295184,11,california-fire-perimeters-all-b3436,California Fire Perimeters (all),59b64435-4618-4d96-8d93-7dcb73467032
-0.06942542847496977,-0.014917666644803576,0.09569514797443843,3,california-fire-hazard-severity-zone-viewer-8abb4,California Fire Hazard Severity Zone Viewer,e7f106c5-c10d-486e-af74-81087f33bd2e
-0.13284719556505448,0.05457396659922974,0.12739231102357546,27,periodical-cicada-broods-feature-layer-455b1,Periodical Cicada Broods (Feature Layer),813a7fd3-5475-4c07-a1dd-b1ac327b43f4
-0.13872331260133708,0.05332585965343116,0.30081610102471645,3,california-local-fire-districts-09cc7,California Local Fire Districts,e3fc187b-6c18-4d8e-a1d2-fe2554b81844
-0.010222777398051676,-0.01735662783060819,-0.0033664197666814365,27,crotchs-bumble-bee-range-cdfw-ds3095-76d4f,Crotch's Bumble Bee Range - CDFW [ds3095],ba2f0f27-f0af-4a26-a734-4d0c5bd3cd82
0.06848636114792543,-0.036852458749478706,0.027301325502357632,27,watershed-boundary-dataset-wbd-2eea2,Watershed Boundary Dataset (WBD),2e799a38-1cad-4474-a40d-1bb70a862ac4
0.11929605022353137,-0.048992362084853816,0.03661134416016645,27,u-s-conterminous-wall-to-wall-anthropogenic-land-use-trends-nwalt-1974-2012,"U.S. Conterminous Wall-to-Wall Anthropogenic Land Use Trends (NWALT), 1974-2012",625f027c-ca64-4c91-bf63-8028f60cfd79
0.13163871687119102,0.04144170000108485,-0.016093491804357693,27,oceanographic-and-surface-meteorological-data-collected-from-station-sodus-bay-center-esf5-by-s,Oceanographic and surface meteorological data collected from station Sodus Bay Center (ESF5) by State University of New York College of Environmental Science and Forestry and assembled by Great Lakes Observing System (GLOS) in the Great Lakes region from 2014-07-01 to 2017-10-20 (NCEI Accession 0123657),fcd8729a-8f4a-4831-af82-bda859426853
0.14880712559394416,-0.07451920121667621,0.057379111297074216,27,winter-season-habitat-categories-for-greater-sage-grouse-in-nevada-and-northeastern-califo,Winter Season Habitat Categories for Greater Sage-grouse in Nevada and northeastern California,7919c3cf-70ce-47d3-9cb9-d866012a414a
0.06264957221995235,-0.05317656084191907,0.0085089317714159,27,research-education-and-economics-information-system-reeis,"Research, Education, and Economics Information System (REEIS)",9210c6ba-8c8c-4b76-9c83-3f213713e7ff
0.01892360508248572,0.007677313724392914,-0.03477335683159424,27,microplastic-and-nanoplastic-chemical-characterization-by-thermal-desorption-and-pyrolysis,Microplastic and nanoplastic chemical characterization by thermal desorption and pyrolysis mass spectrometry with unsupervised machine learning,101ef94c-d210-482c-ad05-90da8ffba88c
0.10330637163298667,-0.034913463925795,0.04250700901285467,27,optical-scattering-measurements-and-simulation-data-for-one-dimensional-1-d-patterned-peri-3f1ef,Optical scattering measurements and simulation data for one-dimensional (1-D) patterned periodic sub-wavelength features,16eb9396-748a-4d9e-827a-3d1a4a3968ed
-0.09094925056936895,0.02588259994214907,-0.0741979836091087,27,data-for-the-manuscript-integrating-planar-photonics-for-multi-beam-generation-and-atomic-,Data for the manuscript: Integrating planar photonics for multi-beam generation and atomic clock packaging on chip.,d4f66ece-ca8f-4af4-a00d-5aba68d0912a
-0.09310707890408192,0.02553059228356156,-0.06722115064397824,27,nanouv-vis-an-interactive-visualization-tool-for-monitoring-the-evolution-of-optical-prope-bbc77,NanoUV-VIS- An interactive visualization tool for monitoring the evolution of optical properties of nanoparticles throughout synthesis reactions.,a5bedaf4-7e33-43a2-ab5a-4324390b43c7
-0.05328115128732075,-0.01085467829765154,-0.05835170781194591,27,data-for-manuscript-beating-thermal-noise-in-a-dynamic-signal-measurement-by-a-nanofabrica,Data for manuscript: Beating thermal noise in a dynamic signal measurement by a nanofabricated cavity-optomechanical sensor.,dd9ac6bb-2ab7-4fcd-861b-ce27a77e9723
-0.11603401448031943,0.028717611033859808,-0.059893259350648965,27,data-for-a-64-pixel-mid-infrared-single-photon-imager-based-on-superconducting-nanowire-de-05814,"Data for ""A 64-pixel mid-infrared single-photon imager based on superconducting nanowire detectors""",6c154122-b3ab-4804-b1a9-d7560ac4504d
0.06096023982781256,-0.039505096104689885,0.020170941201115778,27,geometries-and-material-properties-for-simulating-semiconductor-patterned-bridge-defects-u-f8403,Geometries and material properties for simulating semiconductor patterned bridge defects using the finite-difference time-domain (FDTD) method,713088cf-169e-4b7f-b5c6-29b0f5793a7a
-0.12940121390083223,0.04073195764452759,-0.08409371044946319,27,data-for-manuscript-integrated-photonic-optomechanical-atomic-force-microscopy-probes-batc,Data for manuscript: Integrated photonic optomechanical atomic force microscopy  probes batch fabricated using deep UV photolithography,4dfe903a-a782-4a5c-adb6-63999780c075
-0.05502451181369712,0.0033238049153005676,-0.04963890518736884,27,fib-sem-image-data-set-of-caenorhabditis-elegans-exposed-to-60-nm-au-nanoparticles-5ea54,FIB SEM image data set of Caenorhabditis elegans exposed to 60 nm Au nanoparticles,4787179b-8661-44a8-851f-52bc93a71318
-0.04541310146469875,-0.006111603288801756,-0.06522220747554164,27,segmentation-of-lipid-nanoparticles-from-cryogenic-electron-microscopy-images,Segmentation of lipid nanoparticles from cryogenic electron microscopy images,3c261067-98e6-4499-b5fe-0e4e3ef76ca1
-0.08603834926437548,0.015184915518406606,-0.06900125860809854,27,mercury-accumulation-in-fall-migrating-raptors-through-central-north-america,Mercury Accumulation in Fall Migrating Raptors through Central North America,a9cb6fff-0b9c-47b7-848d-5c3a3f223a64
0.06967885929976149,-0.026066582739675707,-0.031061029047972328,27,usgs-boem-pacsea-raw-observation-data,USGS BOEM PaCSEA Raw Observation Data,06bf3c2e-74c4-4122-a46b-0f8d33902cf0
0.08605106238312692,-0.00272110749109255,0.016158927537516524,27,argos-satellite-tracking-data-for-emperor-geese-anser-canagicus-raw-data,Argos Satellite Tracking Data for Emperor Geese (Anser canagicus) - Raw Data,19acf8da-542c-4b81-9f88-a15d7f93aedb
0.06776915485594522,0.01898444379434106,0.013076779813733124,27,argos-satellite-tracking-data-for-pacific-loons-gavia-pacifica-processed-data,Argos Satellite Tracking Data for Pacific Loons (Gavia pacifica) - Processed Data,08aa7668-bd59-4341-89a0-957ec664f55c
0.1010507883479647,-0.04555012398900562,0.024014429048582087,27,alaska-science-center-data-sheets-from-intracoelomic-transmitter-implant-and-liver-bi-1993,"Alaska Science Center Data Sheets from Intracoelomic Transmitter Implant and Liver Biopsy Surgeries in Birds, 1993-2012",fe983197-0b8c-4f12-a64d-abe8002088fe
0.08561923422273907,-0.03766564008991856,-0.026315006883279736,27,usgs-boem-pacsea-seabird-density-2011-2012-in-6-8-km-bins,"USGS BOEM PaCSEA Seabird Density, 2011-2012, in 6.8-km bins",42b581cc-2094-480c-8a50-2918cfcfc36a
-0.000548359552573793,0.003581645711537237,-0.0438669986953575,27,detection-non-detection-data-on-territorial-pairs-of-golden-eagles-in-coastal-souther-2016,"Detection/non-detection data on territorial pairs of golden eagles in coastal southern California, 2016-2017",580c2627-d724-4a43-a045-f99c6262aea5
0.08348917683297749,0.005544039955770227,0.017376466523639136,27,argos-satellite-tracking-data-for-long-tailed-ducks-clangula-hyemalis-processed-data,Argos Satellite Tracking Data for Long-tailed Ducks (Clangula hyemalis) - Processed Data,43e10df6-77d2-42ba-a20c-02709d1e5eb0
0.084463391699557,-0.0040243387659973364,0.015065937120116616,27,argos-satellite-tracking-data-for-marbled-godwit-limosa-fedoa-raw-data,Argos Satellite Tracking Data for Marbled Godwit (Limosa fedoa) - Raw Data,0a57ab53-c66d-4ba6-bff5-0158bc30dd5a
-0.008352891272049067,-0.028676660585949455,-0.04210927145407013,27,bird-density-and-marine-mammal-counts-based-on-3000-meter-bins-in-southern-california-1999,"Bird density and marine mammal counts based on 3000 meter bins in southern California, 1999-2002",61be0ad2-45bf-41c4-a815-d869199d30f6
0.10813892285035732,-0.0716810956643797,0.053147151277091964,27,violent-crime-rate-9a68e,Violent Crime Rate,589e354a-e833-4e34-b1be-42c07b2c3903
0.16197430321578532,-0.0884532340957471,0.05469746511736522,27,homicides-in-new-york-city-1797-1999-and-various-historical-comparison-sites-f1e29,"Homicides in New York City, 1797-1999 [And Various Historical Comparison Sites]",32757f7d-342d-4a51-bcbd-d3675b711493
0.03408510710196386,-0.044776614468029385,0.006459067183131075,57,national-intimate-partner-and-sexual-violence-survey-nisvs-series-7e78b,National Intimate Partner and Sexual Violence Survey (NISVS) Series,bd342939-c016-4e16-bbf2-72c93460b4f5
0.03115574519200445,-0.005230781891805019,0.024160836286286493,27,violence-reduction-victims-of-homicides-and-non-fatal-shootings,Violence Reduction - Victims of Homicides and Non-Fatal Shootings,d6e630f6-f28c-4fda-8539-d5080e0ad3ba
0.04935185180966744,-0.04804703603190765,0.01578799263405409,57,national-intimate-partner-and-sexual-violence-survey-nisvs,National Intimate Partner and Sexual Violence Survey (NISVS),a086d450-9906-4137-92e9-3701e07df82c
-0.022945973832720557,-0.022211527361210272,0.002831913336176803,27,national-violent-death-reporting-system-nvdrs,National Violent Death Reporting System (NVDRS),e6d5618d-ff4c-4950-ad83-abe59189d988
0.12132711233492136,-0.05074327701428366,0.021346721542444394,27,effects-of-short-term-batterer-treatment-for-detained-arrestees-in-sacramento-county-1999--ddd0c,"Effects of Short-Term Batterer Treatment for Detained Arrestees in Sacramento County, California, 1999-2000",a741d41a-3617-443e-8d77-182645029502
0.04503681011650251,-0.003069330039888509,-0.012347533606808896,27,size-distribution-and-reproductive-data-of-the-invasive-burmese-python-python-molurus-1995,"Size distribution and reproductive data of the invasive Burmese python (Python molurus bivittatus) in the Greater Everglades Ecosystem, Florida, USA, 1995-2021",47e364eb-ff71-4c72-a4be-da1161cd6277
0.00941343857269422,-0.0005968613380273765,-0.044921829776045634,27,data-from-a-2015-trapping-survey-targeting-the-gulf-coast-waterdog-necturus-beyeri-in-sain,"Data from a 2015 trapping survey targeting the Gulf Coast Waterdog, Necturus beyeri, in Saint Tammany Parish, Louisiana",84db1b2b-13a3-4dd7-b4c3-c963ff7abda2
0.037269085762739775,-0.045040799699373184,-0.046021583802910736,27,pilot-herpetological-monitoring-surveys-for-the-southeast-coast-network-2009-2010-data-pac-a8803,[PILOT] Herpetological Monitoring Surveys for the Southeast Coast Network: 2009-2010 - Data Package,e919d492-5759-464e-95ac-0c30efdcdb8a
-0.04715930109408326,-0.018268961898644468,-0.059101318177078414,27,dataset-from-2015-2016-thermal-and-behavior-monitoring-of-argentine-giant-tegus-in-evergla,"Dataset from 2015-2016 thermal and behavior monitoring of Argentine giant tegus in Everglades, Florida",40ce6a8b-4f44-493c-b3fc-fac74d278942
0.00935999365701866,-0.03369734794097845,-0.0416457280840554,27,pilot-herpetological-monitoring-surveys-for-the-southeast-coast-network-2011-2012-and-2014,[PILOT] Herpetological Monitoring Surveys for the Southeast Coast Network: 2011-2012 and 2014 - Data Package,daa4faf5-c5d7-44c2-961e-8627da2545a0
-0.05747622272220497,0.004509777955582795,-0.06383415383102205,27,properties-that-influence-pond-breeding-salamander-density-and-predation-in-midwestern-uni,Properties that influence pond-breeding salamander density and predation in midwestern United States ephemeral wetlands,43fa7236-2d48-4a6f-88fd-974d75d2c1e9
0.0290184273627969,0.033472317203769246,-0.022584549646592428,27,survival-data-for-translocated-adults-and-captive-reared-juvenile-giant-gartersnakes-2018-,"Survival data for translocated adults and captive-reared juvenile giant gartersnakes in Sacramento County, California (2018-2021)",852e1167-d3d1-4d6e-a8c4-bc3e19dd8151
-0.008625701232594504,-0.0009305616902072158,-0.03527666516262076,27,reptile-richness-in-the-range-of-the-sage-grouse-derived-from-species-range-maps,"Reptile Richness in the Range of the Sage-grouse, Derived From Species Range Maps",021ba043-4f21-4710-a955-d678c3a2c09b
-0.0393622856987207,0.006277796510067504,-0.050216359903788976,27,brown-treesnake-counts-during-visual-encounter-surveys-at-three-walking-paces-guam-2016,"Brown Treesnake counts during visual encounter surveys at three walking paces, Guam 2016",c2924632-be2e-4457-9550-db53caec5026
0.02865121709540862,-0.048815347604605645,-0.026381364829568658,27,western-pond-turtle-actinemys-marmorata-monitoring-and-assessment-data-from-the-trini-2013,"Western Pond Turtle (Actinemys marmorata) Monitoring and Assessment Data from the Trinity River, California (2013-2017)",9cf1fdc5-3d39-4000-8c9d-ff79b20da3a1
-0.09969287926303039,0.014711870047858564,-0.05613384365638062,27,college-credit-card-marketing-agreements-data,College Credit Card Marketing Agreements Data,c709f558-476b-45c8-aac6-4e31db8add35
-0.024144080523829076,-0.00014226236726669412,-0.032113197036715266,27,employers-of-national-service,Employers of National Service,a541afc4-bff8-4db0-ab57-11a2bd33cfa7
-0.12439940711866866,0.007724339709359156,-0.08021195975949844,27,segal-americorps-education-award-payments-and-alumni-by-institution,Segal AmeriCorps Education Award: Payments and Alumni by Institution,055a5515-196e-4d6e-96a6-297bd0ac10de
0.062192170083136815,-0.08132153542295603,0.008853899874821993,67,awards-masters-degree-programs-at-predominantly-black-institutions-2141b,Awards -- Master's Degree Programs at Predominantly Black Institutions,8e93eeef-2b85-4577-95e6-b0d0b8d500e3
0.062192170083136815,-0.08132153542295603,0.008853899874821993,67,awards-masters-degree-programs-at-predominantly-black-institutions,Awards -- Master's Degree Programs at Predominantly Black Institutions,d570d294-2d80-43f6-94ba-a67c1320cbbd
-0.12063096596660393,0.005542081207830493,-0.07961981390334881,27,segal-americorps-education-award-payments-and-alumni-by-institution-2020,Segal AmeriCorps Education Award: Payments and Alumni by Institution 2020,5202fec1-2e7a-472f-8814-0c213247857f
-0.121673598278807,0.007307333873553969,-0.07996242083576915,27,segal-americorps-education-award-detailed-payments-by-institution-2020,Segal AmeriCorps Education Award: Detailed Payments by Institution 2020,5427bc61-908a-4a7b-b91f-1307ad926890
-0.1270967834153745,0.012868531648935302,-0.08501119560551111,27,segal-americorps-education-award-detailed-payments-by-institution-2019,Segal AmeriCorps Education Award: Detailed Payments by Institution 2019,669b7122-025a-474d-886a-873b25cb690f
-0.12260617941428155,0.006896629609136419,-0.08277235141198609,27,segal-americorps-education-award-payments-and-alumni-by-institution-2019,Segal AmeriCorps Education Award: Payments and Alumni by Institution 2019,b3ce3cfc-0b02-49af-8f6f-9477904127c9
0.073251900849146,-0.027962127753176285,-0.00017099879298593492,27,climate-education-for-a-changing-bay-expansion-nerrs-nscnerrs-science-collaborative,Climate Education for a Changing Bay Expansion - NERRS/NSC(NERRS Science Collaborative),d8a98771-cbc6-4658-a16d-25f9ad4e160b
0.07171173435156622,-0.050627958796186916,0.044439084118487765,27,drug-use-data-from-selected-hospitals-26ee4,Drug Use Data from Selected Hospitals,9f17e1f5-3007-4dee-8bbe-31c8f89a8966
-0.022278829808427724,0.03744201250335059,-0.011014102245080773,27,electronic-medical-record-service,Electronic Medical Record Service,c78f7042-b363-4b08-bf8d-1978c2f1155a
-0.08689412083952822,0.008468599297136956,-0.024820311981156206,27,hospital-emergency-department-diagnosis-procedure-and-external-cause-codes-4d347,"Hospital Emergency Department - Diagnosis, Procedure, and External Cause Codes",2cf9ef29-0187-4b09-a3c5-d090de7329d9
-0.046836987692105356,0.007022933414467137,-0.043212060718612694,27,drugsfda-database,Drugs@FDA Database,648a0725-6f0e-419f-8209-308ce15069cd
